numvariable,num_constraints,problem_id,method,numlayer,circuit_depth,latency
9,4,0,HybridCVDV,5,99,52
9,4,1,Qubit-binary,5,61,60
9,4,1,Qubit-onehot,5,44,25
9,4,1,bosonicQAOA,5,46,62
9,4,1,HybridCVDV,5,58,75
9,4,2,Qubit-binary,5,62,23
9,4,2,Qubit-onehot,5,44,90
9,4,2,bosonicQAOA,5,68,82
9,4,2,HybridCVDV,5,52,6
9,4,3,Qubit-binary,5,46,35
9,4,3,Qubit-onehot,5,91,16
9,4,3,bosonicQAOA,5,29,16
9,4,3,HybridCVDV,5,98,68
9,4,4,Qubit-binary,5,94,49
9,4,4,Qubit-onehot,5,31,59
9,4,4,bosonicQAOA,5,70,74
9,4,4,HybridCVDV,5,72,74
9,4,5,Qubit-binary,5,79,97
9,4,5,Qubit-onehot,5,8,24
9,4,5,bosonicQAOA,5,51,53
9,4,5,HybridCVDV,5,39,15
9,4,6,Qubit-binary,5,4,86
9,4,6,Qubit-onehot,5,33,40
9,4,6,bosonicQAOA,5,39,35
9,4,6,HybridCVDV,5,86,15
9,4,7,Qubit-binary,5,3,59
9,4,7,Qubit-onehot,5,14,97
9,4,7,bosonicQAOA,5,85,3
9,4,7,HybridCVDV,5,99,37
9,4,8,Qubit-binary,5,76,78
9,4,8,Qubit-onehot,5,25,70
9,4,8,bosonicQAOA,5,55,66
9,4,8,HybridCVDV,5,42,19
9,4,9,Qubit-binary,5,10,36
9,4,9,Qubit-onehot,5,87,72
9,4,9,bosonicQAOA,5,91,20
9,4,9,HybridCVDV,5,10,97
9,4,0,Qubit-binary,6,17,56
9,4,0,Qubit-onehot,6,88,77
9,4,0,bosonicQAOA,6,84,15
9,4,0,HybridCVDV,6,7,23
9,4,1,Qubit-binary,6,71,82
9,4,1,Qubit-onehot,6,38,41
9,4,1,bosonicQAOA,6,5,94
9,4,1,HybridCVDV,6,21,40
9,4,2,Qubit-binary,6,24,37
9,4,2,Qubit-onehot,6,13,15
9,4,2,bosonicQAOA,6,74,56
9,4,2,HybridCVDV,6,34,69
9,4,3,Qubit-binary,6,41,25
9,4,3,Qubit-onehot,6,56,13
9,4,3,bosonicQAOA,6,4,25
9,4,3,HybridCVDV,6,28,19
9,4,4,Qubit-binary,6,96,98
9,4,4,Qubit-onehot,6,74,97
9,4,4,bosonicQAOA,6,48,96
9,4,4,HybridCVDV,6,70,88
9,4,5,Qubit-binary,6,93,41
9,4,5,Qubit-onehot,6,28,26
9,4,5,bosonicQAOA,6,49,36
9,4,5,HybridCVDV,6,19,96
9,4,6,Qubit-binary,6,26,44
9,4,6,Qubit-onehot,6,25,30
9,4,6,bosonicQAOA,6,31,48
9,4,6,HybridCVDV,6,70,66
9,4,7,Qubit-binary,6,21,41
9,4,7,Qubit-onehot,6,66,57
9,4,7,bosonicQAOA,6,13,72
9,4,7,HybridCVDV,6,86,33
9,4,8,Qubit-binary,6,28,43
9,4,8,Qubit-onehot,6,27,27
9,4,8,bosonicQAOA,6,30,24
9,4,8,HybridCVDV,6,44,58
9,4,9,Qubit-binary,6,79,4
9,4,9,Qubit-onehot,6,85,38
9,4,9,bosonicQAOA,6,48,92
9,4,9,HybridCVDV,6,98,9
9,4,0,Qubit-binary,7,6,72
9,4,0,Qubit-onehot,7,28,34
9,4,0,bosonicQAOA,7,27,57
9,4,0,HybridCVDV,7,46,15
9,4,1,Qubit-binary,7,37,15
9,4,1,Qubit-onehot,7,44,16
9,4,1,bosonicQAOA,7,82,25
9,4,1,HybridCVDV,7,94,45
9,4,2,Qubit-binary,7,2,34
9,4,2,Qubit-onehot,7,2,67
9,4,2,bosonicQAOA,7,75,13
9,4,2,HybridCVDV,7,60,43
9,4,3,Qubit-binary,7,20,48
9,4,3,Qubit-onehot,7,39,69
9,4,3,bosonicQAOA,7,19,84
9,4,3,HybridCVDV,7,82,11
9,4,4,Qubit-binary,7,74,53
9,4,4,Qubit-onehot,7,92,59
9,4,4,bosonicQAOA,7,3,85
9,4,4,HybridCVDV,7,14,71
9,4,5,Qubit-binary,7,35,42
9,4,5,Qubit-onehot,7,9,11
9,4,5,bosonicQAOA,7,1,65
9,4,5,HybridCVDV,7,6,67
9,4,6,Qubit-binary,7,41,83
9,4,6,Qubit-onehot,7,84,64
9,4,6,bosonicQAOA,7,18,19
9,4,6,HybridCVDV,7,68,39
9,4,7,Qubit-binary,7,22,94
9,4,7,Qubit-onehot,7,74,89
9,4,7,bosonicQAOA,7,61,97
9,4,7,HybridCVDV,7,9,32
9,4,8,Qubit-binary,7,83,66
9,4,8,Qubit-onehot,7,15,70
9,4,8,bosonicQAOA,7,82,65
9,4,8,HybridCVDV,7,41,97
9,4,9,Qubit-binary,7,10,56
9,4,9,Qubit-onehot,7,78,62
9,4,9,bosonicQAOA,7,77,90
9,4,9,HybridCVDV,7,65,10
9,4,0,Qubit-binary,8,87,91
9,4,0,Qubit-onehot,8,31,12
9,4,0,bosonicQAOA,8,17,76
9,4,0,HybridCVDV,8,86,19
9,4,1,Qubit-binary,8,9,39
9,4,1,Qubit-onehot,8,6,52
9,4,1,bosonicQAOA,8,18,58
9,4,1,HybridCVDV,8,16,23
9,4,2,Qubit-binary,8,36,96
9,4,2,Qubit-onehot,8,98,81
9,4,2,bosonicQAOA,8,5,61
9,4,2,HybridCVDV,8,23,29
9,4,3,Qubit-binary,8,70,92
9,4,3,Qubit-onehot,8,49,59
9,4,3,bosonicQAOA,8,34,92
9,4,3,HybridCVDV,8,13,9
9,4,4,Qubit-binary,8,10,48
9,4,4,Qubit-onehot,8,61,75
9,4,4,bosonicQAOA,8,24,69
9,4,4,HybridCVDV,8,82,65
9,4,5,Qubit-binary,8,3,14
9,4,5,Qubit-onehot,8,32,86
9,4,5,bosonicQAOA,8,43,86
9,4,5,HybridCVDV,8,31,77
9,4,6,Qubit-binary,8,31,44
9,4,6,Qubit-onehot,8,12,4
9,4,6,bosonicQAOA,8,68,80
9,4,6,HybridCVDV,8,80,10
9,4,7,Qubit-binary,8,7,62
9,4,7,Qubit-onehot,8,71,10
9,4,7,bosonicQAOA,8,67,81
9,4,7,HybridCVDV,8,9,55
9,4,8,Qubit-binary,8,14,62
9,4,8,Qubit-onehot,8,99,65
9,4,8,bosonicQAOA,8,1,25
9,4,8,HybridCVDV,8,91,10
9,4,9,Qubit-binary,8,3,57
9,4,9,Qubit-onehot,8,96,8
9,4,9,bosonicQAOA,8,53,65
9,4,9,HybridCVDV,8,31,93
9,4,0,Qubit-binary,9,8,6
9,4,0,Qubit-onehot,9,25,84
9,4,0,bosonicQAOA,9,33,89
9,4,0,HybridCVDV,9,25,41
9,4,1,Qubit-binary,9,97,42
9,4,1,Qubit-onehot,9,82,92
9,4,1,bosonicQAOA,9,85,11
9,4,1,HybridCVDV,9,35,23
9,4,2,Qubit-binary,9,39,50
9,4,2,Qubit-onehot,9,14,50
9,4,2,bosonicQAOA,9,94,26
9,4,2,HybridCVDV,9,14,89
9,4,3,Qubit-binary,9,49,68
9,4,3,Qubit-onehot,9,22,16
9,4,3,bosonicQAOA,9,34,68
9,4,3,HybridCVDV,9,75,92
9,4,4,Qubit-binary,9,27,82
9,4,4,Qubit-onehot,9,43,62
9,4,4,bosonicQAOA,9,38,76
9,4,4,HybridCVDV,9,88,47
9,4,5,Qubit-binary,9,93,60
9,4,5,Qubit-onehot,9,70,99
9,4,5,bosonicQAOA,9,72,24
9,4,5,HybridCVDV,9,81,89
9,4,6,Qubit-binary,9,81,85
9,4,6,Qubit-onehot,9,52,91
9,4,6,bosonicQAOA,9,4,56
9,4,6,HybridCVDV,9,78,34
9,4,7,Qubit-binary,9,37,37
9,4,7,Qubit-onehot,9,90,51
9,4,7,bosonicQAOA,9,46,47
9,4,7,HybridCVDV,9,3,14
9,4,8,Qubit-binary,9,76,57
9,4,8,Qubit-onehot,9,96,3
9,4,8,bosonicQAOA,9,60,3
9,4,8,HybridCVDV,9,13,67
9,4,9,Qubit-binary,9,22,96
9,4,9,Qubit-onehot,9,74,7
9,4,9,bosonicQAOA,9,17,31
9,4,9,HybridCVDV,9,39,99
9,5,0,Qubit-binary,1,87,89
9,5,0,Qubit-onehot,1,44,15
9,5,0,bosonicQAOA,1,55,75
9,5,0,HybridCVDV,1,82,53
9,5,1,Qubit-binary,1,19,80
9,5,1,Qubit-onehot,1,93,4
9,5,1,bosonicQAOA,1,38,72
9,5,1,HybridCVDV,1,69,37
9,5,2,Qubit-binary,1,16,51
9,5,2,Qubit-onehot,1,79,56
9,5,2,bosonicQAOA,1,85,80
9,5,2,HybridCVDV,1,8,94
9,5,3,Qubit-binary,1,2,4
9,5,3,Qubit-onehot,1,66,72
9,5,3,bosonicQAOA,1,16,99
9,5,3,HybridCVDV,1,99,77
9,5,4,Qubit-binary,1,70,38
9,5,4,Qubit-onehot,1,34,93
9,5,4,bosonicQAOA,1,4,91
9,5,4,HybridCVDV,1,86,25
9,5,5,Qubit-binary,1,53,52
9,5,5,Qubit-onehot,1,33,75
9,5,5,bosonicQAOA,1,40,24
9,5,5,HybridCVDV,1,18,74
9,5,6,Qubit-binary,1,39,88
9,5,6,Qubit-onehot,1,26,45
9,5,6,bosonicQAOA,1,36,62
9,5,6,HybridCVDV,1,98,5
9,5,7,Qubit-binary,1,98,99
9,5,7,Qubit-onehot,1,72,7
9,5,7,bosonicQAOA,1,95,87
9,5,7,HybridCVDV,1,28,64
9,5,8,Qubit-binary,1,32,96
9,5,8,Qubit-onehot,1,12,2
9,5,8,bosonicQAOA,1,21,52
9,5,8,HybridCVDV,1,62,62
9,5,9,Qubit-binary,1,67,76
9,5,9,Qubit-onehot,1,30,81
9,5,9,bosonicQAOA,1,46,35
9,5,9,HybridCVDV,1,5,68
9,5,0,Qubit-binary,2,93,24
9,5,0,Qubit-onehot,2,40,84
9,5,0,bosonicQAOA,2,47,66
9,5,0,HybridCVDV,2,98,84
9,5,1,Qubit-binary,2,98,34
9,5,1,Qubit-onehot,2,95,68
9,5,1,bosonicQAOA,2,33,57
9,5,1,HybridCVDV,2,43,60
9,5,2,Qubit-binary,2,51,92
9,5,2,Qubit-onehot,2,72,9
9,5,2,bosonicQAOA,2,95,85
9,5,2,HybridCVDV,2,88,13
9,5,3,Qubit-binary,2,46,44
9,5,3,Qubit-onehot,2,42,98
9,5,3,bosonicQAOA,2,77,77
9,5,3,HybridCVDV,2,72,28
9,5,4,Qubit-binary,2,9,75
9,5,4,Qubit-onehot,2,30,55
9,5,4,bosonicQAOA,2,74,81
9,5,4,HybridCVDV,2,62,72
9,5,5,Qubit-binary,2,37,88
9,5,5,Qubit-onehot,2,42,63
9,5,5,bosonicQAOA,2,9,80
9,5,5,HybridCVDV,2,54,6
9,5,6,Qubit-binary,2,99,6
9,5,6,Qubit-onehot,2,84,52
9,5,6,bosonicQAOA,2,59,8
9,5,6,HybridCVDV,2,47,44
9,5,7,Qubit-binary,2,25,64
9,5,7,Qubit-onehot,2,43,68
9,5,7,bosonicQAOA,2,71,15
9,5,7,HybridCVDV,2,96,19
9,5,8,Qubit-binary,2,53,2
9,5,8,Qubit-onehot,2,89,15
9,5,8,bosonicQAOA,2,47,12
9,5,8,HybridCVDV,2,22,57
9,5,9,Qubit-binary,2,45,21
9,5,9,Qubit-onehot,2,31,78
9,5,9,bosonicQAOA,2,67,3
9,5,9,HybridCVDV,2,50,99
9,5,0,Qubit-binary,3,77,99
9,5,0,Qubit-onehot,3,37,67
9,5,0,bosonicQAOA,3,28,23
9,5,0,HybridCVDV,3,25,25
9,5,1,Qubit-binary,3,38,7
9,5,1,Qubit-onehot,3,79,29
9,5,1,bosonicQAOA,3,25,29
9,5,1,HybridCVDV,3,61,38
9,5,2,Qubit-binary,3,62,8
9,5,2,Qubit-onehot,3,43,77
9,5,2,bosonicQAOA,3,73,41
9,5,2,HybridCVDV,3,88,90
9,5,3,Qubit-binary,3,75,58
9,5,3,Qubit-onehot,3,61,70
9,5,3,bosonicQAOA,3,59,70
9,5,3,HybridCVDV,3,53,38
9,5,4,Qubit-binary,3,91,50
9,5,4,Qubit-onehot,3,95,94
9,5,4,bosonicQAOA,3,1,62
9,5,4,HybridCVDV,3,99,49
9,5,5,Qubit-binary,3,70,87
9,5,5,Qubit-onehot,3,98,63
9,5,5,bosonicQAOA,3,3,76
9,5,5,HybridCVDV,3,82,63
9,5,6,Qubit-binary,3,18,5
9,5,6,Qubit-onehot,3,7,67
9,5,6,bosonicQAOA,3,66,41
9,5,6,HybridCVDV,3,11,2
9,5,7,Qubit-binary,3,29,15
9,5,7,Qubit-onehot,3,94,7
9,5,7,bosonicQAOA,3,29,71
9,5,7,HybridCVDV,3,46,62
9,5,8,Qubit-binary,3,44,46
9,5,8,Qubit-onehot,3,81,75
9,5,8,bosonicQAOA,3,8,65
9,5,8,HybridCVDV,3,74,32
9,5,9,Qubit-binary,3,40,56
9,5,9,Qubit-onehot,3,89,95
9,5,9,bosonicQAOA,3,72,77
9,5,9,HybridCVDV,3,57,29
9,5,0,Qubit-binary,4,55,3
9,5,0,Qubit-onehot,4,11,74
9,5,0,bosonicQAOA,4,92,42
9,5,0,HybridCVDV,4,55,18
9,5,1,Qubit-binary,4,37,76
9,5,1,Qubit-onehot,4,99,34
9,5,1,bosonicQAOA,4,43,59
9,5,1,HybridCVDV,4,40,21
9,5,2,Qubit-binary,4,58,17
9,5,2,Qubit-onehot,4,33,20
9,5,2,bosonicQAOA,4,35,48
9,5,2,HybridCVDV,4,73,16
9,5,3,Qubit-binary,4,19,15
9,5,3,Qubit-onehot,4,11,46
9,5,3,bosonicQAOA,4,35,57
9,5,3,HybridCVDV,4,34,47
9,5,4,Qubit-binary,4,44,54
9,5,4,Qubit-onehot,4,76,42
9,5,4,bosonicQAOA,4,18,33
9,5,4,HybridCVDV,4,61,56
9,5,5,Qubit-binary,4,45,39
9,5,5,Qubit-onehot,4,85,68
9,5,5,bosonicQAOA,4,87,17
9,5,5,HybridCVDV,4,22,26
9,5,6,Qubit-binary,4,36,77
9,5,6,Qubit-onehot,4,36,25
9,5,6,bosonicQAOA,4,15,88
9,5,6,HybridCVDV,4,51,2
9,5,7,Qubit-binary,4,76,93
9,5,7,Qubit-onehot,4,72,16
9,5,7,bosonicQAOA,4,24,40
9,5,7,HybridCVDV,4,80,9
9,5,8,Qubit-binary,4,83,38
9,5,8,Qubit-onehot,4,35,45
9,5,8,bosonicQAOA,4,10,71
9,5,8,HybridCVDV,4,5,64
9,5,9,Qubit-binary,4,74,90
9,5,9,Qubit-onehot,4,1,18
9,5,9,bosonicQAOA,4,21,23
9,5,9,HybridCVDV,4,77,29
9,5,0,Qubit-binary,5,78,80
9,5,0,Qubit-onehot,5,32,48
9,5,0,bosonicQAOA,5,67,28
9,5,0,HybridCVDV,5,27,89
9,5,1,Qubit-binary,5,45,62
9,5,1,Qubit-onehot,5,81,12
9,5,1,bosonicQAOA,5,19,16
9,5,1,HybridCVDV,5,77,4
9,5,2,Qubit-binary,5,10,7
9,5,2,Qubit-onehot,5,94,75
9,5,2,bosonicQAOA,5,92,38
9,5,2,HybridCVDV,5,89,58
9,5,3,Qubit-binary,5,55,25
9,5,3,Qubit-onehot,5,98,78
9,5,3,bosonicQAOA,5,19,54
9,5,3,HybridCVDV,5,36,84
9,5,4,Qubit-binary,5,19,7
9,5,4,Qubit-onehot,5,12,62
9,5,4,bosonicQAOA,5,52,79
9,5,4,HybridCVDV,5,20,53
9,5,5,Qubit-binary,5,43,1
9,5,5,Qubit-onehot,5,65,40
9,5,5,bosonicQAOA,5,85,30
9,5,5,HybridCVDV,5,85,76
9,5,6,Qubit-binary,5,40,52
9,5,6,Qubit-onehot,5,29,77
9,5,6,bosonicQAOA,5,4,93
9,5,6,HybridCVDV,5,90,75
9,5,7,Qubit-binary,5,84,34
9,5,7,Qubit-onehot,5,90,77
9,5,7,bosonicQAOA,5,4,62
9,5,7,HybridCVDV,5,21,80
9,5,8,Qubit-binary,5,35,67
9,5,8,Qubit-onehot,5,2,42
9,5,8,bosonicQAOA,5,49,18
9,5,8,HybridCVDV,5,17,79
9,5,9,Qubit-binary,5,52,56
9,5,9,Qubit-onehot,5,87,28
9,5,9,bosonicQAOA,5,21,93
9,5,9,HybridCVDV,5,28,81
9,5,0,Qubit-binary,6,40,99
9,5,0,Qubit-onehot,6,56,38
9,5,0,bosonicQAOA,6,63,38
9,5,0,HybridCVDV,6,39,23
9,5,1,Qubit-binary,6,89,25
9,5,1,Qubit-onehot,6,62,7
9,5,1,bosonicQAOA,6,72,86
9,5,1,HybridCVDV,6,31,16
9,5,2,Qubit-binary,6,87,17
9,5,2,Qubit-onehot,6,13,13
9,5,2,bosonicQAOA,6,7,26
9,5,2,HybridCVDV,6,50,27
9,5,3,Qubit-binary,6,9,16
9,5,3,Qubit-onehot,6,56,76
9,5,3,bosonicQAOA,6,6,37
9,5,3,HybridCVDV,6,66,51
9,5,4,Qubit-binary,6,41,81
9,5,4,Qubit-onehot,6,45,51
9,5,4,bosonicQAOA,6,85,39
9,5,4,HybridCVDV,6,97,66
9,5,5,Qubit-binary,6,25,43
9,5,5,Qubit-onehot,6,82,84
9,5,5,bosonicQAOA,6,40,26
9,5,5,HybridCVDV,6,9,90
9,5,6,Qubit-binary,6,56,83
9,5,6,Qubit-onehot,6,20,96
9,5,6,bosonicQAOA,6,27,36
9,5,6,HybridCVDV,6,72,10
9,5,7,Qubit-binary,6,40,31
9,5,7,Qubit-onehot,6,25,63
9,5,7,bosonicQAOA,6,39,51
9,5,7,HybridCVDV,6,78,5
9,5,8,Qubit-binary,6,98,14
9,5,8,Qubit-onehot,6,4,24
9,5,8,bosonicQAOA,6,26,48
9,5,8,HybridCVDV,6,7,5
9,5,9,Qubit-binary,6,83,96
9,5,9,Qubit-onehot,6,71,13
9,5,9,bosonicQAOA,6,25,16
9,5,9,HybridCVDV,6,53,37
9,5,0,Qubit-binary,7,97,11
9,5,0,Qubit-onehot,7,60,93
9,5,0,bosonicQAOA,7,89,68
9,5,0,HybridCVDV,7,1,26
9,5,1,Qubit-binary,7,27,16
9,5,1,Qubit-onehot,7,21,17
9,5,1,bosonicQAOA,7,27,54
9,5,1,HybridCVDV,7,25,57
9,5,2,Qubit-binary,7,33,16
9,5,2,Qubit-onehot,7,23,72
9,5,2,bosonicQAOA,7,28,56
9,5,2,HybridCVDV,7,35,15
9,5,3,Qubit-binary,7,47,1
9,5,3,Qubit-onehot,7,30,79
9,5,3,bosonicQAOA,7,2,30
9,5,3,HybridCVDV,7,15,19
9,5,4,Qubit-binary,7,5,97
9,5,4,Qubit-onehot,7,9,95
9,5,4,bosonicQAOA,7,3,36
9,5,4,HybridCVDV,7,73,21
9,5,5,Qubit-binary,7,24,20
9,5,5,Qubit-onehot,7,98,54
9,5,5,bosonicQAOA,7,19,36
9,5,5,HybridCVDV,7,84,25
9,5,6,Qubit-binary,7,76,7
9,5,6,Qubit-onehot,7,52,54
9,5,6,bosonicQAOA,7,41,77
9,5,6,HybridCVDV,7,80,80
9,5,7,Qubit-binary,7,8,78
9,5,7,Qubit-onehot,7,10,77
9,5,7,bosonicQAOA,7,75,24
9,5,7,HybridCVDV,7,34,87
9,5,8,Qubit-binary,7,54,5
9,5,8,Qubit-onehot,7,58,17
9,5,8,bosonicQAOA,7,73,80
9,5,8,HybridCVDV,7,75,44
9,5,9,Qubit-binary,7,26,29
9,5,9,Qubit-onehot,7,12,14
9,5,9,bosonicQAOA,7,52,86
9,5,9,HybridCVDV,7,5,93
9,5,0,Qubit-binary,8,88,21
9,5,0,Qubit-onehot,8,29,47
9,5,0,bosonicQAOA,8,78,28
9,5,0,HybridCVDV,8,69,73
9,5,1,Qubit-binary,8,15,23
9,5,1,Qubit-onehot,8,91,41
9,5,1,bosonicQAOA,8,63,46
9,5,1,HybridCVDV,8,56,24
9,5,2,Qubit-binary,8,98,96
9,5,2,Qubit-onehot,8,59,7
9,5,2,bosonicQAOA,8,71,88
9,5,2,HybridCVDV,8,13,17
9,5,3,Qubit-binary,8,79,73
9,5,3,Qubit-onehot,8,4,38
9,5,3,bosonicQAOA,8,92,11
9,5,3,HybridCVDV,8,84,32
9,5,4,Qubit-binary,8,71,84
9,5,4,Qubit-onehot,8,43,40
9,5,4,bosonicQAOA,8,80,13
9,5,4,HybridCVDV,8,83,92
9,5,5,Qubit-binary,8,59,86
9,5,5,Qubit-onehot,8,55,3
9,5,5,bosonicQAOA,8,86,28
9,5,5,HybridCVDV,8,15,25
9,5,6,Qubit-binary,8,71,36
9,5,6,Qubit-onehot,8,26,73
9,5,6,bosonicQAOA,8,60,70
9,5,6,HybridCVDV,8,58,46
9,5,7,Qubit-binary,8,83,71
9,5,7,Qubit-onehot,8,57,88
9,5,7,bosonicQAOA,8,2,5
9,5,7,HybridCVDV,8,58,88
9,5,8,Qubit-binary,8,40,25
9,5,8,Qubit-onehot,8,99,6
9,5,8,bosonicQAOA,8,54,84
9,5,8,HybridCVDV,8,30,95
9,5,9,Qubit-binary,8,35,18
9,5,9,Qubit-onehot,8,46,48
9,5,9,bosonicQAOA,8,42,39
9,5,9,HybridCVDV,8,70,73
9,5,0,Qubit-binary,9,60,15
9,5,0,Qubit-onehot,9,51,95
9,5,0,bosonicQAOA,9,11,68
9,5,0,HybridCVDV,9,16,33
9,5,1,Qubit-binary,9,68,53
9,5,1,Qubit-onehot,9,84,82
9,5,1,bosonicQAOA,9,32,5
9,5,1,HybridCVDV,9,92,10
9,5,2,Qubit-binary,9,36,46
9,5,2,Qubit-onehot,9,68,9
9,5,2,bosonicQAOA,9,75,1
9,5,2,HybridCVDV,9,10,5
9,5,3,Qubit-binary,9,46,99
9,5,3,Qubit-onehot,9,87,10
9,5,3,bosonicQAOA,9,85,59
9,5,3,HybridCVDV,9,45,90
9,5,4,Qubit-binary,9,96,62
9,5,4,Qubit-onehot,9,97,29
9,5,4,bosonicQAOA,9,72,62
9,5,4,HybridCVDV,9,75,49
9,5,5,Qubit-binary,9,18,29
9,5,5,Qubit-onehot,9,20,52
9,5,5,bosonicQAOA,9,25,20
9,5,5,HybridCVDV,9,83,56
9,5,6,Qubit-binary,9,30,95
9,5,6,Qubit-onehot,9,40,96
9,5,6,bosonicQAOA,9,87,86
9,5,6,HybridCVDV,9,4,71
9,5,7,Qubit-binary,9,7,49
9,5,7,Qubit-onehot,9,85,87
9,5,7,bosonicQAOA,9,20,65
9,5,7,HybridCVDV,9,11,58
9,5,8,Qubit-binary,9,76,20
9,5,8,Qubit-onehot,9,97,54
9,5,8,bosonicQAOA,9,54,49
9,5,8,HybridCVDV,9,8,3
9,5,9,Qubit-binary,9,2,83
9,5,9,Qubit-onehot,9,41,82
9,5,9,bosonicQAOA,9,96,30
9,5,9,HybridCVDV,9,57,95
9,6,0,Qubit-binary,1,50,38
9,6,0,Qubit-onehot,1,88,26
9,6,0,bosonicQAOA,1,57,57
9,6,0,HybridCVDV,1,77,83
9,6,1,Qubit-binary,1,22,10
9,6,1,Qubit-onehot,1,20,44
9,6,1,bosonicQAOA,1,88,35
9,6,1,HybridCVDV,1,37,57
9,6,2,Qubit-binary,1,58,63
9,6,2,Qubit-onehot,1,24,14
9,6,2,bosonicQAOA,1,61,53
9,6,2,HybridCVDV,1,61,32
9,6,3,Qubit-binary,1,57,30
9,6,3,Qubit-onehot,1,64,19
9,6,3,bosonicQAOA,1,92,91
9,6,3,HybridCVDV,1,35,89
9,6,4,Qubit-binary,1,37,70
9,6,4,Qubit-onehot,1,72,58
9,6,4,bosonicQAOA,1,95,94
9,6,4,HybridCVDV,1,16,16
9,6,5,Qubit-binary,1,63,69
9,6,5,Qubit-onehot,1,53,21
9,6,5,bosonicQAOA,1,92,32
9,6,5,HybridCVDV,1,33,38
9,6,6,Qubit-binary,1,56,46
9,6,6,Qubit-onehot,1,61,9
9,6,6,bosonicQAOA,1,95,77
9,6,6,HybridCVDV,1,83,56
9,6,7,Qubit-binary,1,72,4
9,6,7,Qubit-onehot,1,65,63
9,6,7,bosonicQAOA,1,47,91
9,6,7,HybridCVDV,1,35,79
9,6,8,Qubit-binary,1,85,84
9,6,8,Qubit-onehot,1,77,6
9,6,8,bosonicQAOA,1,34,48
9,6,8,HybridCVDV,1,19,88
9,6,9,Qubit-binary,1,52,38
9,6,9,Qubit-onehot,1,91,66
9,6,9,bosonicQAOA,1,29,16
9,6,9,HybridCVDV,1,24,63
9,6,0,Qubit-binary,2,42,98
9,6,0,Qubit-onehot,2,52,40
9,6,0,bosonicQAOA,2,61,19
9,6,0,HybridCVDV,2,9,24
9,6,1,Qubit-binary,2,83,32
9,6,1,Qubit-onehot,2,71,14
9,6,1,bosonicQAOA,2,98,84
9,6,1,HybridCVDV,2,48,56
9,6,2,Qubit-binary,2,75,44
9,6,2,Qubit-onehot,2,31,88
9,6,2,bosonicQAOA,2,93,38
9,6,2,HybridCVDV,2,25,93
9,6,3,Qubit-binary,2,31,66
9,6,3,Qubit-onehot,2,33,37
9,6,3,bosonicQAOA,2,50,56
9,6,3,HybridCVDV,2,25,7
9,6,4,Qubit-binary,2,36,29
9,6,4,Qubit-onehot,2,54,21
9,6,4,bosonicQAOA,2,35,95
9,6,4,HybridCVDV,2,25,19
9,6,5,Qubit-binary,2,82,18
9,6,5,Qubit-onehot,2,38,50
9,6,5,bosonicQAOA,2,46,76
9,6,5,HybridCVDV,2,23,4
9,6,6,Qubit-binary,2,69,74
9,6,6,Qubit-onehot,2,33,86
9,6,6,bosonicQAOA,2,38,76
9,6,6,HybridCVDV,2,65,17
9,6,7,Qubit-binary,2,54,52
9,6,7,Qubit-onehot,2,73,63
9,6,7,bosonicQAOA,2,71,35
9,6,7,HybridCVDV,2,61,36
9,6,8,Qubit-binary,2,54,39
9,6,8,Qubit-onehot,2,42,11
9,6,8,bosonicQAOA,2,79,82
9,6,8,HybridCVDV,2,65,60
9,6,9,Qubit-binary,2,15,66
9,6,9,Qubit-onehot,2,75,55
9,6,9,bosonicQAOA,2,92,18
9,6,9,HybridCVDV,2,31,56
9,6,0,Qubit-binary,3,27,78
9,6,0,Qubit-onehot,3,25,87
9,6,0,bosonicQAOA,3,37,38
9,6,0,HybridCVDV,3,57,85
9,6,1,Qubit-binary,3,80,58
9,6,1,Qubit-onehot,3,44,33
9,6,1,bosonicQAOA,3,83,85
9,6,1,HybridCVDV,3,30,43
9,6,2,Qubit-binary,3,65,88
9,6,2,Qubit-onehot,3,84,78
9,6,2,bosonicQAOA,3,80,62
9,6,2,HybridCVDV,3,19,2
9,6,3,Qubit-binary,3,77,61
9,6,3,Qubit-onehot,3,91,96
9,6,3,bosonicQAOA,3,94,28
9,6,3,HybridCVDV,3,82,28
9,6,4,Qubit-binary,3,53,83
9,6,4,Qubit-onehot,3,18,5
9,6,4,bosonicQAOA,3,41,96
9,6,4,HybridCVDV,3,4,71
9,6,5,Qubit-binary,3,31,47
9,6,5,Qubit-onehot,3,45,49
9,6,5,bosonicQAOA,3,27,85
9,6,5,HybridCVDV,3,71,54
9,6,6,Qubit-binary,3,75,69
9,6,6,Qubit-onehot,3,55,95
9,6,6,bosonicQAOA,3,13,12
9,6,6,HybridCVDV,3,22,81
9,6,7,Qubit-binary,3,6,77
9,6,7,Qubit-onehot,3,85,97
9,6,7,bosonicQAOA,3,66,28
9,6,7,HybridCVDV,3,58,33
9,6,8,Qubit-binary,3,10,31
9,6,8,Qubit-onehot,3,56,1
9,6,8,bosonicQAOA,3,51,46
9,6,8,HybridCVDV,3,38,86
9,6,9,Qubit-binary,3,46,41
9,6,9,Qubit-onehot,3,50,63
9,6,9,bosonicQAOA,3,73,42
9,6,9,HybridCVDV,3,80,67
9,6,0,Qubit-binary,4,15,31
9,6,0,Qubit-onehot,4,56,90
9,6,0,bosonicQAOA,4,4,52
9,6,0,HybridCVDV,4,11,79
